X,Y,Rate_per_100000,Walkability,PopulationFemale,NoHealthInsurance,X.Black
-98.871015,32.739502,138.7,21.236111,146.78,57.95,9.25
-101.746571,34.606748,114.9,15.625,129.74,57.65,15.73
-97.357398,32.74975,347.9,3415.381746,18178.58,6153.35,5862.28
-99.750861,32.424197,210.8,288.488095,1822.37,561.79,318.2
-102.243367,33.168583,262.9,10.47619,106.65,46.36,3.46
-94.975478,33.147448,131.1,49.569444,405.29,151.29,85.14
-100.477027,31.468704,138.8,181.356349,1199.7,323.45,106.28
-97.751466,30.189353,468.7,2403.591667,10556.69,2808.08,1694.11
-95.171201,31.044564,237.7,24.375,255.95,98.21,59.35
-94.438714,30.948871,392.5,20.555556,245.34,81.3,46.46
-94.99196,32.72006,95.1,32.134127,357.85,119.19,65.14
-99.848996,29.328872,111,29.472222,204.43,50.92,1.58
-100.877848,29.376531,121.2,52.552778,345.57,129.06,8.44
-95.722213,32.660683,117.4,48.205556,513.58,175.22,29.71
-96.981617,28.81535,172.7,161.569444,1116.18,414.75,135.05
-95.563484,30.729246,1027.1,54.852778,428.81,143.17,223.45
-95.982253,30.094788,155.4,26.436111,248.19,96.78,86.11
-103.103734,31.50904,84.6,25.055556,149.89,58.92,12.19
-96.217816,30.220711,162.3,44.013889,305.94,70.7,105.21
-99.49694,27.552408,241.1,463.847222,2930.25,1640.91,24.53
-96.180569,29.471895,232.5,70.602778,557.59,222.51,187.98
-100.249285,35.470277,121.4,14.277778,97.02,38.49,6.66
-98.78266,34.012899,138.5,273.972222,1799.78,567.07,447.12
-97.629453,26.493684,627.2,26.525,236.48,143.05,1.98
-97.699746,30.524627,178.9,682.113889,4496.43,908.69,536.45
-98.22796,29.275467,117.6,48.277778,543.68,141.67,12.76
-103.047943,31.849982,95.1,23.486111,145.25,57.32,13.17
-97.708205,33.128515,102.3,60.777778,541.63,195.79,15.96
-95.456464,32.67664,174.2,51.483333,500.81,135.52,54.01
-98.586866,33.109299,46.8,19.291667,154.91,54.82,5.07
-99.266821,26.917597,111,21.208333,151.17,84.47,0
-99.941561,28.993191,106.5,13.766667,94.42,32.84,0.46
-112.008899,41.516023,66.6,101.375,541.89,83.61,6.55
-111.632178,41.679839,47.8,185.5,1248.7,174.01,17.99
-111.01051,39.661224,95.4,34.375,249.51,46.96,2.23
-111.861163,40.877008,73.2,590.172222,2633.28,367.48,71.43
-110.505586,40.293691,59.7,18.402778,145.92,40.5,1.22
-109.569986,38.983524,84.7,15.111111,97.68,36.31,0.71
-113.074364,37.668709,52.2,61.138889,400.47,92.41,5.53
-112.498697,37.113922,91.8,12.305556,100.69,27.1,0.6
-112.599924,38.893495,107.5,17.333333,145.1,41.39,0.58
-111.881539,40.551555,219.4,2807.416667,10439.19,2195.16,424.86
-111.397882,39.596517,42.8,33.416667,235.41,55.15,3.7
-111.638499,38.933533,40.4,35.375,243.75,52.66,3.23
-111.274679,41.046726,76.5,84.319444,588.32,84,10.49
-113.317896,40.44342,64.6,95.583333,492.1,89.37,6.12
-109.560663,39.902033,51,40.844444,295.18,91.12,2.58
-111.715368,40.293567,49.4,1369.747222,6291.63,1062.3,66.3
-111.132494,40.311523,33.5,33.708333,197.7,33.26,1.24
-113.845937,37.217507,77.4,167.352778,1060.47,288.98,18.45
-111.958028,41.27314,84.7,581.519444,2479.07,499.44,69.87
-73.255531,44.166405,24.4,80.138889,505,42.92,12.73
-73.051412,43.258795,32.3,89.180556,558.1,46.91,7.67
-72.204175,44.264989,46.2,72.861111,497.74,44.29,9.63
-73.208331,44.481703,28.5,367.563889,1719.17,110.03,97.28
-72.955791,44.705144,19.2,77.988889,503.57,40.86,6.94
-72.196215,43.93263,19.9,60.277778,503.05,46.73,6.88
-72.166177,44.758176,34.4,56.697222,402.68,30.37,3.67
-72.985425,43.530428,29.4,169.722222,1015.71,92.81,15.41
-72.860843,44.11101,29.4,176.966667,973.97,60.73,17.1
-72.906439,43.027509,35.1,122.852778,820.54,76.48,17.32
-72.552156,43.814604,33.2,118.844444,815.53,79.28,10.47
-75.784302,37.743387,352.2,41.930556,410.88,128.52,208
-78.638252,38.174262,263.2,184.713889,1138.38,141.17,199.52
-79.762606,37.823964,238,35.930556,304.85,38.73,29.26
-77.880022,37.276961,152.5,7.983333,98.53,20.44,43
-79.034697,37.564017,201.7,52.375,415.13,75.31,149.49
-78.740791,37.317927,192.9,13.377778,153.66,24.19,58.48
-77.108648,38.893564,570.8,799.863889,2773.88,312.55,497.73
-79.351417,38.19768,130.1,58.002778,631.35,108.24,53.97
-79.542117,37.161546,106.4,77.944444,802.98,123.09,77.39
-81.022145,37.155896,212.8,7.833333,92.55,15.28,6.25
-79.844439,37.369109,178.2,41.833333,407.99,35.9,28.11
-77.882749,36.64184,418.8,19.069444,201.05,28.41,213.37
-82.026706,37.350442,91.9,24.116667,246.32,70.34,15.77
-78.619755,37.506435,388.3,16.361111,187.84,45.34,141.28
-79.25214,37.342152,160.1,81.708333,621.14,112.31,175.46
-77.212675,37.976402,223.1,29.747222,355.09,55.68,196.63
-80.796898,36.75992,64.7,28.319444,296.92,67,4.64
-77.191721,37.384721,368.6,13.416667,152.49,26.65,138.24
-78.61778,37.099209,158.8,12.625,150.7,37.91,87.67
-77.533491,37.454773,230.2,515.244444,3683.63,614.03,1745.35
-77.979545,39.171435,189,15.75,147.86,41.92,16.16
-77.826859,38.449842,235,49.25,398.58,84.59,118.08
-78.208455,37.540666,245.1,8.588889,100.48,26.08,61.58
-77.697298,37.029512,183.1,30.069444,297.59,54.93,190.73
-77.015885,38.000728,199,15.388889,164.33,25.73,117.8
-77.370777,38.942594,279.5,3001.319444,12800.26,1956.58,2341.38
-77.729351,38.790369,165.6,100.277778,848.63,126.42,119.84
-80.472733,36.872953,124.4,16.416667,148.64,27.55,4.47
-78.330784,37.921481,187,20.625,215.48,29.31,61.36
-80.020738,37.06184,149.5,44.555556,455.46,84.46,69.62
-78.382122,39.170945,129.1,74.327778,701.81,118.26,51.37
-80.618132,37.353263,69.7,21.458333,200.73,35.13,7.5
-76.61167,37.481416,145.7,48.319444,407.18,57.64,67.22
-77.795762,37.674798,354.7,22.958333,258.22,40.02,107.24
-80.977373,36.604623,145.5,19.222222,196.3,42.13,24.01
-78.528373,38.283433,66.2,16.458333,152.3,43.43,17.85
-77.556656,36.609003,786.6,8.694444,101.49,21.08,115.2
-78.770556,36.666049,304.2,40.630556,461.28,87.45,310.95
-77.585005,37.885946,141,138.236111,1172.73,119.02,219.37
-77.557061,37.59416,343.2,608.441667,3305.26,514.13,1824.9
-80.003792,36.653448,136.9,64.666667,618.2,117.16,285.91
-76.625545,36.955088,225.7,44.902778,411.6,43.08,186.27
-76.741283,37.292266,144.4,75.736111,564.9,70.45,151.28
-76.975784,37.794232,212.2,9.361111,99.66,14.18,48.58
-77.265607,38.299223,228.7,26.416667,249.7,28.44,82.72
-77.192677,37.729457,83.3,22.5,206.32,20.51,69.68
-76.38395,37.651103,327.7,17.875,159.45,29.45,89.54
-83.181564,36.706443,78,24.366667,289.02,73.96,18.42
-77.495392,39.039959,132.4,505.138889,3247.99,384.16,474.46
-78.141411,38.062322,102.8,27.180556,307.33,63.36,99.85
-78.350061,36.959198,227,14.347222,149.91,31.51,86.59
-78.196557,38.346592,44.1,9.847222,102.56,21.44,16.67
-76.332103,37.404241,165.7,10.430556,100.33,24.45,18.39
-78.250083,36.727421,284.8,50.247222,459.89,83.71,309.54
-76.671264,37.701267,170.2,20.125,151,27.3,36.56
-80.453686,37.063769,85.2,135.488889,740.34,99.09,73.56
-78.99116,37.805707,114.9,15.833333,153.78,27.94,39.42
-76.91204,37.483528,161.9,16.388889,151.51,16.03,35.88
-75.810257,37.240925,384.4,18.208333,154.8,33,100.11
-76.325461,37.823561,175.1,17.055556,155.4,30.25,87.38
-78.171744,37.170695,860.9,15.792063,141.6,35.25,116.59
-77.96974,38.247189,181,26.716667,250.63,48.99,64.6
-78.57571,38.520872,92.2,26.830556,254.48,62.69,7.17
-80.229535,36.77354,58.1,17.988889,200.75,43.76,24.53
-79.479888,36.988689,170,63.819444,811.06,139.61,341.6
-77.900876,37.564503,250.2,20.513889,205.39,22.84,22.66
-78.457345,37.178651,222.2,29.544444,269.12,31.27,144.4
-77.357406,37.273565,453.2,30.791667,296.25,37.22,180.79
-77.381807,38.651587,282,706.797222,4103.75,856.03,1654.49
-80.65189,37.103247,67.2,48.555556,395.78,56.76,31.8
-78.187078,38.748249,168.8,11.722222,98.13,27.54,8.62
-76.770712,37.956401,349.8,9,86.73,14.28,53.61
-79.936787,37.345129,137.5,134.152778,934.04,98.42,108.46
-79.28595,37.838326,70.3,18.222222,201.51,33.44,16.3
-79.033279,38.547586,95.2,90.611111,963.69,204.18,52.41
-82.145965,36.96559,47.4,31.2,353.76,66.61,6.26
-82.518004,36.749549,73.9,24.611111,298.25,56.2,3.27
-78.532247,38.979734,99.8,44.086111,450.15,73.35,15.45
-81.733852,36.914426,122,47.027778,456.57,88.41,21.33
-76.975019,36.853644,252.5,14.833333,206.25,27.2,131.01
-77.521909,38.281037,169,186.377778,1524.13,234.7,457.79
-77.445313,38.456369,184.9,166.305556,1310.79,218.39,440.62
-76.845509,37.166191,301.4,6.25,103.22,24.31,88.94
-77.202894,37.045738,526.1,21.833333,178.13,37.01,212.5
-81.409597,37.092647,76.5,50.549603,466.01,92.88,24.57
-78.205675,38.923785,182.6,53.297222,398.56,80.03,36.95
-82.076633,36.769372,69.9,68.097222,661.74,113.95,19.7
-77.004142,38.236489,180,22.155556,199.68,47.05,107.06
-82.570894,37.116941,89.4,55.8,493.5,105.01,28.66
-80.872593,36.896042,125.4,33.05,305.94,53.89,15.95
-76.419878,37.097244,115.2,90.041667,705.29,60.02,179.84
-77.061692,38.821947,851.2,547.661111,1981.36,337.62,724.48
-78.496442,38.026002,276.2,172.763889,616.74,99.05,214.87
-76.274261,36.792297,315.8,402.394444,2095.93,333.06,1279.55
-77.404358,37.25042,251.5,43.166667,270.6,37.3,79.85
-79.982531,37.793418,318.2,26.041667,104.24,19.26,25.26
-79.416192,36.563482,494.5,104.333333,760.1,129.33,700.7
-77.526254,36.693831,474.1,8.458333,57.51,9.41,46.17
-77.298348,38.84016,419.7,78.236111,255.77,36.16,24.37
-77.177374,38.890398,394.8,48.5,153.41,6.77,12.46
-76.926683,36.664469,404.6,6.888889,58.17,5.46,31.77
-77.476375,38.285422,398,57.486111,336.54,58.74,115.11
-80.916758,36.6575,95.9,16.222222,104.08,35.43,17.47
-76.354238,37.053324,567.3,374.116667,1651.92,261.63,1661.79
-78.855698,38.454632,145.2,162.6,573.07,131.63,76.91
-77.280063,37.310477,568.3,46.866667,314.71,64.52,272.83
-79.146101,37.404942,292.5,268.430556,1010.54,188.81,582.6
-77.471203,38.762308,350.4,93.097222,350.16,101.77,95.15
-77.435554,38.767574,250.9,24.588889,95.43,34.81,29.35
-79.875609,36.675298,264.7,28.805556,220.7,47.55,150.31
-76.505689,37.133013,572.5,480.569444,2301.01,520.82,1903.84
-76.279912,36.844638,930.5,1009.786111,3757.02,871.47,3110.28
-77.40483,37.215388,1425.6,86.402778,595.92,139.33,861.82
-76.339059,37.130093,67.4,16.011111,149.61,8.54,3.38
-76.320808,36.825396,851.9,379.077778,1576.53,303.74,1642.3
-80.574529,37.115114,42.3,34.655556,158.44,23.83,30.02
-77.453561,37.588092,653,920.827778,3489.03,712.86,2995.75
-79.996547,37.310132,442.9,302.247222,1194.29,252.63,640.54
-80.038534,37.303323,154.5,52.072222,268.08,32.42,31.99
-79.073721,38.149968,172.5,56.15,328.75,63.82,68.28
-76.595119,36.728825,366.5,159.425,1433.67,175.8,1091.19
-76.172477,36.896997,309.6,1066.186111,5011.7,727.7,1773.74
-78.909328,38.076497,139.6,43.583333,248.92,70.54,75.5
-76.700476,37.259329,291.2,31.333333,161,23.07,51.34
-78.153028,39.186107,302.8,48.49881,256.02,66.37,48.77
-118.50802,46.921476,102.2,45.188889,244.39,71.71,4.29
-117.06723,46.412707,92.6,39.875,308.73,37.38,2.67
-119.235683,46.221774,107.2,357.2,1794.67,267.92,57.02
-120.313021,47.421612,93.6,130.171429,700.19,135.02,5.93
-123.818779,47.996609,114.5,175.402778,1010.16,153.11,23.74
-122.540563,45.6155,186.6,1113.522222,5238.62,616.63,200.85
-122.944753,46.137953,152.6,220.745635,1204.31,126.17,21.65
-119.778602,47.600626,56.6,85.213889,399.37,73.73,3.53
-118.669527,48.642446,73.8,15.555556,149.57,23.78,0.35
-118.688704,46.507412,110.7,123.178571,581.48,171.99,26.09
-119.715503,46.810809,64.8,96.605556,781.16,190.8,12.55
-123.581355,47.183797,138.9,141.491667,683.21,103.71,14.64
-122.665818,48.292156,134.2,196.708333,1044.71,100.9,74.73
-122.877521,47.847812,141.6,57.616667,302.32,33.47,4.9
-122.344732,47.527438,366.4,5110.771429,19785.07,2086.13,2548.13
-122.621678,47.58167,146.4,505.944444,2625.28,267.59,158.66
-120.229482,46.86208,76.1,55.672222,391.31,47.93,8.1
-121.130315,45.774283,108.3,16.425595,150.77,20.5,2.4
-121.687599,46.566889,98.3,123.711111,996.7,139.32,13.08
-118.699834,47.717913,86.1,32.472222,197.47,14.22,2.84
-123.282266,47.264931,142.4,81.630556,624.47,94.06,15.47
-119.842079,48.199714,76.5,54.922222,493.78,115.19,4.37
-123.645095,46.742491,174.3,67.180556,348.46,40.88,2.36
-117.291935,48.409569,84,21.972222,248.05,28.85,1.51
-122.134028,47.156365,205.1,1716.457936,8567.05,1057.92,1145.71
-122.876445,48.509962,145.3,21.055556,156.48,22.09,2.74
-122.339101,48.41671,89.8,202.211111,1467.1,208.12,24.25
-121.914325,46.0877,47.4,26.055556,197.45,16.14,1.33
-122.213004,48.006457,173.2,1551.622222,7420.84,886.56,421.93
-117.250624,47.64975,147.9,1222.580556,5288.43,570.81,178.93
-117.673964,48.559203,61.5,55.833333,559.38,83.07,5.67
-122.769569,46.990752,133,450.105555,2499.15,246.29,144.01
-118.586734,46.32819,113.5,101.716667,558.9,88.97,11.88
-121.4962,48.818581,123.3,244.827381,1659.91,193.77,33.17
-117.213598,47.00504,67,65.430556,489.08,36.59,18.12
-120.776008,46.676522,128,358.341667,2237.58,604.83,51.49
-80.100287,39.1103,49.3,20.416667,203.91,20.06,3.79
-77.996281,39.53097,185.4,93.492857,714.27,89.31,116.68
-81.899639,38.054386,49.1,35.083333,308.23,32.72,7.73
-80.739834,38.595111,41.6,14.3,149.25,15.35,2.26
-80.551332,40.229024,72.6,35.736111,303.41,28,10.51
-82.430439,38.41314,290.5,257.861111,1476.47,251.72,193.12
-80.659175,39.268428,105.2,9.625,89.11,14.77,3.35
-81.161635,37.893406,104.9,62.333333,550.77,72.27,50.01
-80.858514,38.922256,241.3,8.805556,86.04,20.08,23.22
-79.211832,39.195897,100.9,16.083333,149.04,23.79,4.48
-80.433987,37.739612,93.7,41.052778,359.18,34.8,18.55
-78.543586,39.203104,73.9,26.791667,247.98,42.47,4.83
-80.591324,40.426274,47.9,49.666667,412.82,52.34,16.66
-78.989457,38.91748,101.8,17.136111,146.31,13.28,16.93
-80.29846,39.392631,113.7,153.955556,1118.12,133.56,33.24
-81.628711,38.713402,41,30.611111,303.83,30.78,2.45
-77.768684,39.281812,117.2,96.708333,757.46,81.76,98.97
-81.623964,38.34122,237,393.95,2756.92,326.06,510.93
-80.47436,38.917021,37.2,28.458333,249.59,32.6,0.94
-82.062341,38.139833,46.5,20.402778,251.1,29.03,0.68
-81.893041,37.723948,91.5,48.905556,457.74,68.01,20.71
-81.449808,37.336791,100,6.666667,98.42,11.14,2.79
-80.167033,39.473986,62.5,113.066667,874.46,92.54,59.87
-80.604392,39.843464,94.5,68.361905,459.95,63.77,10.84
-82.141182,38.764906,57.3,30.794444,309.29,28.38,2.68
-81.149517,37.499979,102,90.725,734.47,90.86,84.88
-79.133255,39.387539,64.7,40.861111,302.35,37.04,14.23
-82.1171,37.659066,66.2,29.791667,358.3,32.33,16.69
-79.950345,39.633668,126.3,175.908333,1151.64,117.21,86.22
-80.62045,37.578164,235.4,11.480556,149.75,27.45,3.23
-78.250305,39.501153,101.6,22.458333,200.69,25.36,6.53
-80.773587,38.426666,52.4,35.094444,356.19,44.19,4.12
-80.732536,40.078048,133.7,147.416667,927.07,81.84,115.61
-81.247519,39.338413,171,11.736111,90.87,10.33,0.6
-79.826683,38.545688,96.6,9.333333,90.5,14.94,0.98
-79.654977,39.647537,107.2,40.461111,396.89,48.9,26.31
-81.977565,38.44838,73,67.23254,504.08,57.38,16.92
-81.21911,37.626407,202.6,113.877778,851.36,117.27,141.94
-80.066984,38.785825,88.5,37.361111,301.37,42.9,11.78
-80.967878,39.265024,132.2,13.958333,151.2,24.51,0.71
-81.434315,38.685321,51.1,15.294444,204.76,20.48,0.23
-80.884664,37.663337,134.2,24.533333,216.98,11.37,18.24
-80.099376,39.285188,62.6,19.383333,197.26,27.51,5.18
-79.453177,39.072912,96.7,6.333333,49.69,4.65,0.98
-80.147515,38.895909,57.7,41.597222,301.62,44.91,14.59
-82.359347,37.984044,52.9,56.413889,564.2,91.93,12.17
-80.461549,38.56567,85.2,9.25,99.81,13.19,0.09
-80.613004,39.547237,61.6,35.986111,258.38,31.2,4.41
-81.545543,39.263987,98.3,201.744444,1351.28,152.41,33.77
-81.368508,37.536526,73.9,26.594444,253.16,26.12,6.43
-89.75326,44.202219,120.1,31.736111,327.31,38.38,15.98
-90.644389,46.890825,53.3,40.958333,296.6,33.89,4.55
-91.640568,45.465683,86.1,59.783333,501.2,67.33,14.16
-87.958379,44.510558,103.8,392.296825,2678.65,315.06,164.07
-92.19702,46.007131,44.4,32.972222,291.07,43.16,2.99
-88.10354,44.19746,61.7,71.527778,549.13,38.44,10.2
-91.09904,44.913326,45.7,71.7,531.91,61.49,16.46
-90.737387,44.814419,58.4,41.875,395.31,162.22,3.67
-89.041668,43.322178,63.1,70.113889,586.31,59.42,14.41
-90.881443,43.183172,43,39.527778,287.1,34.06,9.44
-89.324415,43.111274,160.9,1225.463095,5279.14,400.63,573.69
-88.459373,43.562583,102.8,120.691667,932.28,69.53,41.18
-87.614452,44.771517,93.1,57.258333,455.14,35.2,6.02
-92.090026,46.713401,61.3,143.608333,594.89,80.15,23.36
-91.87678,45.128904,46,46.458333,397.93,45.21,4.72
-91.518744,44.807228,56,151.191667,1010.07,127.33,26.74
-88.34173,43.79773,75.1,142.794841,1012.81,78.41,29.89
-90.633512,42.708541,36.4,74.238889,583.07,76.9,16.57
-89.487727,42.787229,22.4,53.75,403.19,31.01,4.45
-88.966801,43.976821,43.7,33.402778,249.26,35.21,2.84
-90.011302,43.093424,65.1,31.027778,300.48,22.59,5.62
-88.717412,43.19187,63.2,130.375,998.51,87.49,15
-90.143345,44.135484,74.1,38.986111,329.57,43.07,14.11
-87.821922,42.570843,150.9,288.569444,1767.12,240.02,294.17
-87.655053,44.545077,51.6,22.15,196.2,15.48,2.57
-91.218509,43.772297,103.2,288.672222,1272.14,109.86,42.04
-89.697057,45.185082,37.2,56.944444,498.35,34.94,6.08
-87.707193,44.073097,59.2,129.622222,955.97,85.72,22.98
-89.65636,44.951877,53.6,189.335714,1342.52,168.92,17.15
-87.699765,45.02641,54.3,72.308333,599.62,60.68,8.57
-89.378559,43.939056,89.5,23.833333,244.09,30.51,3.28
-88.71337,45.013013,145.2,5.583333,48.79,21.77,0.2
-87.91123,43.074252,390.9,4049.480556,15209.16,2230.32,9007.02
-90.798436,43.816846,47,57.652778,443.38,82.73,15.59
-88.143207,44.748134,21.4,54.583333,488.55,44.44,3.96
-89.515192,45.604248,35.1,81.513889,647.09,63.35,7.77
-88.405615,44.289473,77.8,305.844444,1994.81,184.64,73.58
-87.85854,43.500384,30.1,133.383333,911.91,52.08,23.96
-91.808307,44.638096,0,12.166667,98.28,14.98,0.57
-92.545444,44.655322,35.5,50,405.31,39.39,4.01
-92.35508,45.263228,18.6,57.375,493.61,59.79,4.91
-89.582236,44.522102,55.3,97.247222,690.93,68.12,11.38
-87.846914,42.681689,149.3,446.631944,2188.32,231.05,513.75
-90.435371,43.383467,40.6,27.791667,249.61,41.44,5.18
-89.048048,42.501898,104.6,410.180556,1932.25,248.7,187.63
-91.300586,45.368469,41.3,15.708333,150.48,19.08,2.35
-92.714586,44.906679,33.2,96.863889,699.12,55.49,9.69
-89.787926,43.475002,59.2,87.408333,649.13,77.51,9.66
-91.299206,45.893412,56,28.627778,244.77,33.52,2.04
-88.571618,44.770939,46,64.916667,551.06,66.24,3.67
-87.708907,43.753479,65.6,186.361111,1283.52,106.34,56.76
-91.442185,44.078767,45.4,41.694444,346.03,49.43,2.87
-91.026633,43.626681,47.6,32.111111,298.53,67.41,1.54
-88.642948,42.718112,50.3,145.063889,1104.92,142.06,21.26
-91.778363,45.746587,51,28.333333,250.1,26.19,2.76
-88.193216,43.412596,42.2,187.141667,1415.74,105.77,35.47
-88.159505,42.998356,46,737.219048,4367.15,232.06,145.62
-88.761707,44.636794,34.3,66.094444,581.82,73.48,7.12
-89.148742,44.13967,65.8,34.194444,333.9,48.92,8.07
-88.553446,44.03588,74.2,402.580556,2037.76,195.17,89.24
-90.160187,44.642972,69.8,112.008333,811.19,71.04,12.48
-105.634127,41.315115,35,76.583333,484.82,94.22,10.08
-108.09777,44.589949,61.8,20.236111,146.01,48.69,1.18
-105.549107,44.646027,64.3,50.833333,343,76.15,2.73
-106.461529,41.96589,96.7,31.138889,229.81,51.45,5.59
-109.679917,43.602169,93,68.219444,497.54,182.58,5.92
-104.337143,42.368736,79,23.805556,196.13,45.53,1.51
-108.442387,43.71903,0,14,99.81,29.9,0
-104.81422,41.078913,106.9,157.530556,979.86,151.88,49.51
-110.787543,42.762795,55.5,24.375,196.34,49.37,0.21
-106.338274,43.212147,72.8,156.305555,890.94,250.76,20.95
-108.787855,44.746428,28.1,40.216667,255.98,56.25,3.1
-106.557456,44.760577,53.7,47.930556,300.87,64.34,2.25
-109.663764,42.882426,0,12.916667,86.18,30.7,0
-109.45616,41.497414,62.7,84.902778,585.33,135.53,12.65
-110.581877,43.950573,54.1,30.65,188.81,51.8,4.67
-107.956376,44.014373,0,23.222222,148.42,45.36,0.1
