X,Y,Five_ave_crime,PopulationDensity,PopulationFemale,X.Black,Neighbor_Disadvantage,Casinos
-87.58081,35.570377,2608.975488,111.51479,103.15,3.33,0.165113382,0.78486
-86.758386,35.176025,11628.39805,790.07365,457.49,53.43,-1.161013858,2.590694
-84.20431,35.694382,9490.295075,3976.59722,506.79,11.15,-2.638975913,3.060777
-84.741914,35.367257,13556.42768,2790.95667,515.39,39.07,1.666074104,1.796344
-88.597397,35.319486,10209.81498,313.57908,359.98,34.57,1.025258179,3.011086
-85.873804,36.522576,3567.986004,322.33123,203.91,0.79,-0.027265812,1.135218
-88.80164,35.660334,16507.57001,28471.83506,1401.41,1110.79,3.692793782,13.619082
-85.792783,35.110216,6284.701626,466.76359,309.38,13.24,-0.151112936,1.381431
-86.802018,35.460334,2101.918537,3586.31973,303.9,49.6,0.223139103,1.704808
-86.968683,35.504793,11179.13426,8333.57714,882.37,193.62,-2.922871211,6.71203
-84.796333,35.518308,8257.746207,186.07067,150.79,5.83,0.268660404,1.074043
-84.260478,35.305193,15447.52332,809.92597,356.77,16.19,1.315634055,0.942075
-87.42554,36.578367,14660.82676,55966.54774,1905.48,801.59,-1.28241415,17.394807
-86.325594,35.25517,2375.297326,97.50018,99.97,5.16,-0.686054777,0.348408
-84.536913,36.11825,8466.1604,262.93052,237.67,19.64,0.950709903,0.591895
-89.323321,36.316287,6797.232911,1596.85288,514.81,86.08,-0.447383578,3.796667
-85.189443,36.389195,4894.186441,425.81833,357.94,3.23,-0.015564454,0.906173
-87.858462,35.575184,2331.783004,38.28813,101.45,4.37,1.14820795,0.700384
-84.571757,35.161995,8940.57272,158.63817,202.6,1.2,-0.060011011,1.023934
-85.527569,36.160061,13252.18847,12476.04295,764.97,39.53,0.21538762,3.836233
-84.877971,35.638838,5817.454225,1175.53897,302.77,12.93,1.539122024,1.267994
-84.674173,35.815591,8729.518993,2563.69593,505.19,24.14,-1.289927973,1.996869
-86.873472,36.477206,6424.822705,7269.20009,712.43,120.1,-1.725593342,6.12408
-86.362261,35.848498,14990.07685,84925.69507,2436.71,693.49,-11.95406387,21.222708
-84.523749,36.427228,3726.913027,230.04019,199.27,2.01,2.806788185,0.386611
-85.47369,35.436174,3340.990119,271.93552,151.25,0.4,-0.340790148,0.490873
-83.373822,35.816989,20383.79142,6285.00373,851.46,18.26,-1.399868243,7.564774
-89.878753,35.212737,73078.82592,665373.7314,11333.48,12522.76,102.8206025,414.616713
-86.03693,36.239387,5178.16807,652.07998,250.07,14.98,-0.409809406,0.974593
-87.916465,36.426195,3671.978889,122.2544,152.28,2.82,-0.038361877,0.799491
-82.162499,36.582688,35670.941,37491.70999,2013.48,85.43,1.002182809,6.784488
-86.462915,36.351538,13584.004,35907.8537,2147.32,251.67,-15.87827177,26.882246
-89.620429,35.559556,14643.80969,4147.74873,651.97,265.31,0.773672307,13.468838
-86.156817,36.39205,4629.725768,373.46041,88.34,23.85,0.103715152,0.556542
-82.408368,36.146148,4394.705268,2346.88159,197.41,1.6,0.137638,0.16122
-83.742155,36.260001,6469.693884,429.59323,200.68,1.9,1.646383095,1.541464
-85.436167,35.670818,2001.37966,48.22458,99.41,0.56,0.280561264,0.170718
-85.867267,35.605758,9098.298504,2298.87323,450.96,17.54,0.862777187,1.782514
-82.379744,36.313257,16337.77913,25496.2605,1123.55,108.69,-2.132559746,3.556175
-87.713622,35.302462,2450.195821,96.27012,184.54,23.88,1.214510795,1.198193
-88.865386,36.34178,4449.599373,4388.2417,511.95,90.1,1.744647353,1.178366
-85.342037,35.894102,8148.489246,788.69999,307.7,14.07,0.244303414,0.794308
-86.830891,35.92893,7108.909645,40771.28471,1888.35,141.74,-27.563325,26.380417
-86.332932,36.209853,12371.89477,17956.33661,1070.14,169.22,-7.755259171,10.690152
-95.516631,31.78841,6511.98956,3715.4122,438.13,156.96,-0.419838222,8.12447
-102.55383,32.328351,2517.706017,6237.731877,194.9,2.15,-0.214371726,5.857843
-94.706195,31.31128,12485.15318,10860.0435,871.78,260.63,3.697038756,23.46763
-96.944173,28.168779,7302.93551,4308.48181,255.01,7.28,-0.42358862,3.729396
-98.574264,33.525457,998.9195964,57.812099,150.3,2.45,-1.369119108,21.559782
-98.32296,28.880915,9547.362816,1180.448996,401.31,1.9,3.028235312,6.858109
-96.102963,29.664107,2691.621341,322.75072,302.85,55.36,-0.860833057,4.693002
-99.104885,29.680636,6949.746145,455.274983,242.17,4.44,-1.749300267,4.971391
-97.225213,29.970083,11244.70687,2313.39933,494.52,72.28,0.558897325,8.116635
-97.745555,28.424754,3910.498892,4363.679464,301.01,31.54,1.6716853,2.911325
-97.733306,31.123085,14490.08047,137252.5093,3044.75,1403.65,3.706485398,46.940649
-98.521715,29.472125,121551.4511,1606071.994,18244.97,2695.98,50.38074873,379.345075
-98.400433,30.338653,1112.788316,39.20178,96.27,0.05,-0.648469968,2.067322
-97.586008,31.792249,2736.780532,2220.86584,356.4,11.5,-1.954214986,6.835517
-94.055942,33.427052,10403.75425,15995.88182,908.36,501.83,2.668167516,26.570288
-95.403851,29.014032,18953.34613,68411.70746,2456.97,472.38,-8.897948964,48.288661
-96.328218,30.60753,6736.319164,131029.1748,1994.75,433.48,-1.192089724,23.490891
-103.251203,29.811208,933.3249891,1811.432602,150.42,0.59,-0.02479011,1.178249
-98.142011,27.22351,49.94616674,1003.763429,87.68,0.96,1.585637321,0.599443
-98.998612,31.975559,5758.436772,8479.978624,609.35,55.54,-1.64178337,10.120234
-96.602404,30.365211,4102.317024,531.87435,253.16,61.13,-0.963136317,5.646322
-98.270208,30.906582,4695.761862,1449.85772,406.14,12.15,-3.502667242,7.05069
-97.786619,29.828434,3389.913873,2661.62197,394.76,47.77,-0.231809358,3.85701
-96.623603,28.641415,3139.965873,5249.0158,242.88,15.5,-0.286707972,3.993732
-99.486545,32.402603,1313.471291,688.781128,150.64,2.64,-0.716128586,4.007579
-97.481611,25.938477,24253.66008,263680.7598,4276.47,44.77,68.0300147,36.524609
-94.917649,32.947881,2420.062595,744.24936,154.26,48.44,0.19344868,4.004116
-101.197247,35.399863,1661.081525,12.784824,102.59,1.32,-1.363320745,2.771167
-94.465623,33.189548,7087.034542,937.991618,365.48,119.96,0.055409535,11.688878
-102.307934,34.537292,1272.308006,114.261322,97.16,5.55,0.445500366,1.590627
-94.579741,29.656541,7450.84907,564.12714,246.96,45.18,0.23174015,9.131753
-95.308676,31.966515,12193.76228,3373.9429,590.83,193.68,2.828285946,10.882113
-100.208283,34.411133,313.7445842,483.431879,67.51,21.41,-0.349533687,5.366889
-98.185281,33.826674,3973.754613,215.875926,148.84,1.73,-0.827384064,20.70646
-100.351747,31.902549,754.2577108,7.541203,99.96,2.06,-0.511108821,2.426671
-99.461187,31.64346,0,205.201653,146.15,4.02,-1.323925145,2.758391
-96.761102,33.049059,7015.002078,628524.8802,7727.6,1434.57,-81.07021315,174.167759
-96.526354,29.802337,3701.915693,136.453199,250.75,66.85,-0.833898699,4.698268
-98.108726,29.683386,13706.39586,25030.50911,1214.78,43.52,-12.03250377,24.72468
-98.602812,32.111799,2185.195326,724.025393,197.73,4.2,-0.591467709,2.196417
-97.121203,33.652898,2596.902325,2888.58919,403.62,30.31,-1.146428902,61.163853
-97.928927,31.129207,2137.126992,19470.10998,840,170.93,-2.244308929,13.833115
-101.162729,33.638224,436.3770561,20.4743,150.45,10.87,1.190099741,10.750116
-102.602591,36.278685,118.2202779,1074.050996,96.15,0.91,-0.62929533,1.550094
-96.76279,32.951332,6638.45543,3085155.459,26619.91,11165.43,62.10029376,424.127426
-101.942314,32.766068,1539.381721,2040.325183,185.04,29.6,1.872620325,4.206082
-102.4014,34.837877,1491.399772,7765.518126,201.17,3.95,0.015121596,1.847662
-95.672692,33.388412,1139.368991,253.19159,105.62,18.61,-0.529192128,3.388494
-97.125046,33.245604,10195.76669,562605.5391,6952.6,1391.27,-60.28264032,186.788262
-97.180784,29.228944,3748.167342,117.01707,243.82,40.93,0.007715378,2.942587
-99.976021,28.473251,3318.13112,21.45332,103.49,0.1,1.961041083,1.758294
-100.893313,34.934473,2695.710674,350.797231,97.93,10.36,-0.729922875,3.929089
-98.344701,27.885065,3376.921161,25.70417,148.47,2.98,2.180418223,1.164222
-98.990667,32.170095,951.4222172,92.01284,199.7,11.45,-0.2339918,3.304178
-102.361001,31.836373,33812.72051,78880.58717,1377.85,145.44,8.005086076,27.60355
-96.82908,32.397732,9632.240696,19052.53464,1567.47,293.9,-7.691880885,38.70622
-106.263489,31.667661,19370.81124,648325.9618,7975.46,483.76,75.88797171,264.524116
-98.216811,32.41597,2751.619298,3489.716904,406.67,11.8,-3.276320438,8.047795
-96.811969,31.313093,2428.646026,1859.56396,319.28,154.79,2.106665315,5.480231
-96.078468,33.752852,5068.730044,1479.08493,429.9,46.52,-1.410946226,10.167297
-96.979333,29.890148,3927.10419,528.81013,351.78,45.55,-2.808987127,5.860334
-100.40198,32.647892,2123.564454,8.708057,104.97,5.29,-0.143731282,1.935875
-101.299947,33.941619,1641.928264,11.981508,102.36,7.6,0.049314025,3.301881
-95.487874,29.595078,50975.86078,246003.3409,3813.06,1734.87,-14.73987594,75.170026
-95.217899,33.2131,3018.07827,464.842,153.14,16.35,-0.402763335,2.956078
-96.235409,31.596066,4750.231109,1526.014139,348.65,112.93,-0.092095687,5.414634
-99.247625,28.948834,1471.750749,59.99726,120.33,11.42,1.880640688,1.402609
-102.455571,32.858193,1423.134484,2770.421758,146.89,9.48,0.635284479,5.220235
-95.073238,29.468223,20223.68482,192328.6446,3363.55,1005.6,3.270193203,99.000414
-98.945586,30.394996,1331.960836,334.73214,255.22,0.61,-2.171004661,14.216021
-97.474163,28.610052,2893.403028,22.82447,102.16,11.33,-0.21386003,1.326956
-97.379666,29.650052,3706.051766,4271.355596,294.31,39.95,-0.033457658,5.235622
-100.956403,35.545002,3204.903114,11200.18212,337.03,32.39,1.028659366,7.867764
-96.542692,33.753241,10507.51241,21686.13652,1336.02,155.69,-1.682600385,45.194295
-94.718477,32.478306,10320.25674,35228.3,1228.22,532.93,2.533528629,34.313403
-96.056033,30.627422,3793.70599,229.84438,246.86,60.49,-0.044968225,5.290034
-98.114775,29.660883,10522.51213,47876.67287,1459.24,215.81,-9.453095571,26.451711
-101.74685,34.193986,2619.913535,7425.6741,437.26,38.05,1.902305404,4.264356
-98.113677,31.708893,384.7664877,357.736751,150.22,2.55,-1.009562207,1.984334
-101.243627,36.175792,557.6301312,14.580634,95.31,0.45,-0.02035669,2.960149
-94.407309,30.157423,6682.561248,2495.75823,578.94,77.66,-1.038816189,21.523343
-95.325386,29.716876,869497.4913,4319274.037,39227.89,14757.78,146.9098292,702.917027
-94.498091,32.432022,9824.133424,3759.91476,719.09,313.46,0.402008039,42.908421
-99.624949,33.11954,760.2812652,13.626762,97.63,7.94,1.28209628,2.207041
-97.80053,30.056213,9901.80117,32418.75922,1257.03,93.87,-8.117917153,17.445177
-95.620935,32.288233,20658.33435,5271.07276,868.72,116.14,-0.116745574,16.849074
-98.004198,26.203908,59380.38718,268433.8277,5698.29,59.77,92.26218099,64.58727
-97.290295,31.90069,9588.464959,5294.61104,548.18,89.3,0.92310821,11.499749
-102.394495,33.587971,2948.467028,2828.713559,346.21,18.61,0.920764921,7.307091
-97.758647,32.432773,8121.539829,4003.37278,508.56,8.3,-4.416030047,10.558744
-95.596338,33.15849,2724.637783,4977.83351,458.61,71.43,-1.220583765,8.435478
-95.422773,31.492794,4014.984452,2120.905357,334.6,192.78,-0.151393016,18.857732
-101.257397,32.341637,6798.187092,10986.28429,459.63,50.38,2.448506178,12.030434
-96.084618,33.134139,13053.68576,11737.52184,972.12,162.38,-1.446800706,19.824783
-101.27621,35.717566,3376.344252,4672.991588,343.21,14.49,1.946738643,14.694016
-98.155588,33.307038,1884.416984,565.600971,128.69,14.41,-0.548992238,9.965518
-96.63629,28.873006,1406.331109,62.27191,151.65,22.22,-0.449172946,3.423806
-93.998256,30.710058,9385.26468,2019.66383,413.4,161.71,1.23883806,13.556388
-94.005909,29.968157,10796.70759,145176.4248,3214.07,2159.2,8.403769252,133.918407
-98.670749,27.334931,507.9964574,117.493993,102.03,0.71,1.748896199,0.791872
-98.071338,27.738439,5075.776868,7367.70486,354.26,5,2.659631605,3.00415
-97.341605,32.440023,15091.66285,32452.13024,1400.77,97.07,-5.083575,36.556564
-99.790652,32.906498,1312.574358,227.769573,281.78,18.06,-1.072816837,6.319371
-97.965616,28.848976,2789.099752,90.668355,173.37,19.4,-0.3419199,3.577721
-96.291853,32.723083,11490.52315,6940.65964,903.94,208.88,-0.523368031,22.281354
-98.700795,30.012923,1601.870063,3365.35046,304.24,3.41,-3.252629574,7.434204
-99.50719,30.176469,5635.757023,6263.48657,514.84,12.07,-2.971092154,7.175671
-99.772951,30.488465,626.7518796,1086.175774,100.86,2.25,-0.21236881,1.273443
-97.724429,27.432106,1650.14228,6253.714145,250.98,15.17,2.620093546,2.912951
-99.777639,33.637444,975.207181,13.631962,100.24,10.95,-0.261485494,6.153576
-95.535692,33.652474,5557.18495,7434.97435,626.66,173.69,2.023805313,17.130808
-102.245579,33.871479,2719.482195,78.648604,249.83,17.69,0.346981522,3.282528
-98.217025,31.105225,2530.803429,1201.076337,251.19,19.62,-1.064570951,4.276633
-96.790141,29.384846,2164.51702,1069.37174,308.8,36.84,-1.555380148,4.164288
-97.074328,30.4286,2591.315994,276.95269,202.03,49.59,-1.162261476,5.06124
-96.18045,31.193772,3311.192091,48.99412,149.77,19.23,-0.093414696,2.551836
-94.926731,30.25176,10938.96461,1733.13948,696.04,148.07,1.043550311,16.947446
-96.512525,31.688431,5723.194986,3634.318005,390.3,138.96,2.095238792,6.463935
-100.214661,36.240357,1497.597882,9.554663,100.39,1.17,0.166063049,4.467187
-98.111533,28.335074,3788.908639,804.952364,188.36,6.82,-0.446048284,2.645554
-98.711878,30.827368,4277.341207,1339.678974,299.48,2.4,-1.903184388,4.969673
-101.9314,33.528739,13441.32456,223148.2743,3385.14,505.95,-1.574493403,69.159334
-101.817592,33.062466,873.1256136,215.390687,143.21,3.12,0.780640456,3.091091
-99.365468,31.282411,610.4411313,458.627927,136.08,1.71,-0.156552545,2.768695
-97.1574,31.556201,8640.261855,87087.76279,2483.7,769.67,7.677127478,55.306722
-96.089685,30.939105,2660.888384,417.98189,175.85,53.27,-0.961870855,3.925075
-94.1906,32.800655,5916.200644,288.39812,206.53,93.93,1.235863493,11.869795
-101.790865,32.1877,1730.133817,28.168517,95.6,1.23,-0.422742721,4.328785
-99.234983,30.747827,1318.528937,526.264803,91.94,0.08,-0.25695126,1.221094
-95.867285,28.750421,10179.80607,5604.57846,497.68,120.11,0.504474909,9.68649
-100.491935,28.713228,4465.396794,18805.19661,352.38,3.17,6.819462505,13.593491
-98.97992,29.147181,6721.517276,576.349907,386.28,16.85,-1.772035025,9.370028
-102.056294,31.990978,11429.39457,88384.57539,1280.55,183.97,-6.221314685,26.343469
-96.794241,30.739326,2927.371413,1001.022111,354.11,69.95,0.717864921,4.94956
-98.586407,31.391435,1161.0045,16.775392,102.04,0.82,-0.641433544,1.155988
-100.93332,32.285174,572.1862196,48.329281,85.85,12.65,-0.414141393,1.919237
-97.790273,33.820196,3465.247474,1650.519796,303.73,3.31,-1.177835377,55.821025
-95.454486,30.135349,56589.44774,83975.77671,2981.14,295.39,-15.61363517,91.57038
-101.968589,35.875774,941.28991,6136.991347,190.49,11.97,0.418700042,3.179915
-94.726296,33.004907,1939.4713,872.32514,158.35,74.91,0.379450102,3.688105
-94.668844,31.590005,6964.130563,14267.4862,679.23,274.26,4.628192043,12.777888
-96.205963,32.103211,6005.709336,6248.54807,506.03,123.94,2.130721036,6.252109
-93.79588,30.55226,2395.433276,67.916869,194.58,67.34,1.173038086,12.061094
-100.432296,32.261286,1576.807761,5029.499121,245.03,25.88,0.475005888,3.892367
-97.402794,27.729885,5691.17916,304708.7269,3922.39,286.05,10.49142314,65.692824
-100.819167,36.384913,1025.009713,2759.99285,146.42,2.18,-0.460072829,7.839896
-93.725606,30.108019,15784.16031,9006.53469,1054.54,203.86,-2.100842447,92.693597
-98.128758,32.779753,3074.53232,8042.814555,455.16,24.69,1.368168348,13.076755
-94.461978,32.25323,6441.269808,576.50386,305.74,89.62,-0.956799641,15.428464
-97.755675,32.753839,10276.45656,8928.46972,960.57,28.95,-4.630499836,35.827869
-102.747383,34.65353,560.1293554,22.96066,97.49,2.39,-0.188040241,1.636338
-102.524374,31.025537,2169.077864,2870.594323,183.3,9.62,0.125803535,3.354242
-94.813885,31.000055,13391.18359,1864.70329,467.01,88.7,1.951747495,32.809186
-101.875823,35.222936,6557.70884,79971.48054,1654.12,354.82,6.664966936,22.731378
-104.131119,29.622474,247.7945296,5.245142,55.16,0,1.779630979,0.248942
-95.875208,32.886753,1820.907002,103.50983,99.07,7.02,-0.413548501,1.758936
-101.929029,35.145637,7057.002732,97872.44314,1463.12,96.63,-12.13771493,28.010981
-94.849981,33.573474,2748.004163,49.967731,210.17,55.96,0.924444169,6.843233
-103.714345,31.447727,3672.855594,5758.333529,224.6,10.1,2.364561459,9.06925
-97.141308,28.298354,1270.022401,26.025021,103.61,13.17,0.414213948,0.786529
-96.49208,30.866234,3276.439536,142.98437,258.89,113.72,1.064992685,3.286994
-96.4957,32.958186,1226.333381,17918.5882,557.51,65.12,-6.69295581,13.98442
-99.899025,31.763919,860.6485072,694.051447,203.68,10.1,-0.602382171,2.650369
-94.774505,32.149872,14471.93537,3436.79519,618.22,228.05,1.26133387,19.568182
-93.860941,31.489928,4255.368174,63.32413,156.91,17.11,0.051520017,4.135474
-94.166872,31.268796,2765.12525,227.96437,156.43,63.36,1.24094153,3.412479
-95.215419,30.487128,6435.689148,213.99925,203.49,36.23,-0.315170548,6.090711
-97.384732,27.984315,7353.894952,13130.09264,793.22,26.43,1.718670229,12.299326
-98.706516,31.201501,862.0233506,237.201073,96.75,3.72,-0.278641137,1.112522
-100.80595,32.618518,1401.168262,725.37417,181.74,15.87,-1.139283687,3.180977
-94.109752,31.921421,4590.246062,497.93965,301.51,109.93,1.87592944,7.244409
-95.333171,32.36018,35844.14273,60636.13024,2077.6,787.25,1.873844175,36.826452
-97.774651,32.222119,1494.898769,732.14495,99.97,1.44,-0.411760709,1.8991
-98.811274,26.381467,6738.519103,13817.6332,613.99,0.6,17.2120305,4.655002
-98.871015,32.739502,1224.708213,511.510388,146.78,9.25,1.747463741,4.880546
-101.746571,34.606748,776.5307973,426.000013,129.74,15.73,0.290576345,2.047226
-97.357398,32.74975,16381.99595,1422278.133,18178.58,5862.28,-11.89855112,354.858566
-99.750861,32.424197,4524.328368,80094.62861,1822.37,318.2,-4.838909049,24.670072
-102.243367,33.168583,627.4110318,451.228785,106.65,3.46,0.31428511,1.210183
-94.975478,33.147448,5251.660396,5857.693,405.29,85.14,0.938788826,6.758897
-100.477027,31.468704,7092.216684,46951.83429,1199.7,106.28,-1.733763527,11.900054
-97.751466,30.189353,69908.45867,972586.3262,10556.69,1694.11,-71.81172242,156.149061
-95.171201,31.044564,4446.282519,874.579758,255.95,59.35,0.757220384,5.729982
-94.438714,30.948871,7705.963035,656.14711,245.34,46.46,1.528358676,10.431077
-94.99196,32.72006,6967.855008,1421.32371,357.85,65.14,-0.995644775,9.251528
-101.958352,31.386776,1261.470061,7.433468,95.25,11.32,0.043942459,3.253395
-99.848996,29.328872,1573.403915,3544.43069,204.43,1.58,0.999513312,2.149736
-100.877848,29.376531,2063.717446,11818.60511,345.57,8.44,3.319181831,3.485763
-95.722213,32.660683,5017.299617,1652.73703,513.58,29.71,-1.037969374,11.439788
-96.981617,28.81535,13538.36459,44911.93629,1116.18,135.05,3.292285323,12.431634
-95.563484,30.729246,4339.195442,15041.81819,428.81,223.45,-0.894698548,8.039477
-95.982253,30.094788,3698.407542,630.85995,248.19,86.11,-0.938451954,5.109146
-103.103734,31.50904,5376.470721,3055.814027,149.89,12.19,0.388250109,7.010678
-96.217816,30.220711,2870.74838,1079.39239,305.94,105.21,-1.028818997,4.783273
-99.49694,27.552408,5778.017086,325335.4885,2930.25,24.53,42.49983563,22.287796
-96.180569,29.471895,9381.970478,989.667276,557.59,187.98,4.614643269,9.662463
-100.249285,35.470277,1442.31013,12.871254,97.02,6.66,0.025396617,4.376337
-98.78266,34.012899,3899.400106,67107.87339,1799.78,447.12,6.011886815,196.363891
-99.314126,34.127101,730.6462296,936.694736,200.67,38.86,0.774386124,14.559106
-97.629453,26.493684,5016.8966,544.506327,236.48,1.98,5.209073774,1.114858
-97.699746,30.524627,25737.15814,227567.5193,4496.43,536.45,-35.63307126,94.76087
-98.22796,29.275467,5619.913697,1678.47094,543.68,12.76,-3.248591285,10.247236
-103.047943,31.849982,2006.14036,2488.343605,145.25,13.17,0.235310526,8.743571
-97.708205,33.128515,6724.478875,1542.11883,541.63,15.96,-2.847880073,24.587198
-95.456464,32.67664,7456.21211,1743.27869,500.81,54.01,-0.645220865,11.839875
-102.791352,33.018926,869.0312384,38.229224,96.33,0.56,0.361512629,3.762297
-98.586866,33.109299,786.892419,1787.747801,154.91,5.07,-0.526219743,9.187893
-99.266821,26.917597,3930.897021,4358.363303,151.17,0,3.289728612,0.763574
-99.941561,28.993191,1383.351986,924.529354,94.42,0.46,1.936950271,2.214662
-112.582692,38.34225,3895.035824,10.207188,96.78,0,-0.928465544,7.72026
-112.008899,41.516023,4064.102583,12255.09843,541.89,6.55,-5.490535766,18.099938
-111.632178,41.679839,4538.764695,54120.52363,1248.7,17.99,-12.92741277,20.805068
-111.01051,39.661224,2476.54198,2036.675154,249.51,2.23,-0.641135577,8.11411
-111.861163,40.877008,3663.551216,164419.4769,2633.28,71.43,-32.47346825,91.094205
-110.505586,40.293691,5092.166712,319.93682,145.92,1.22,-0.335954408,2.590242
-110.811455,39.332914,1166.051475,15.354871,97.34,0,-0.963970572,4.035706
-112.41711,37.816963,0,6.1328,98.97,0.42,-0.820528737,4.567174
-109.569986,38.983524,620.773336,323.93537,97.68,0.71,-0.537694544,2.736484
-113.074364,37.668709,2552.481424,4825.416727,400.47,5.53,-2.363359262,27.030237
-112.79016,39.702707,1203.613127,318.94414,98.74,0.42,-0.85764909,3.913284
-112.498697,37.113922,808.6746912,21.953167,100.69,0.6,-0.907618702,7.741482
-112.599924,38.893495,5329.195731,20.137222,145.1,0.58,-1.5026313,6.042421
-111.515288,41.169525,153.9645881,32.443951,100.88,0.87,-1.740691168,2.822212
-111.881539,40.551555,0,1130636.925,10439.19,424.86,-81.26116125,376.9417
-109.98432,37.607423,723.2579524,10.695315,101.31,0.76,-0.686019182,1.784283
-111.397882,39.596517,2383.070204,192.669913,235.41,3.7,-2.35168569,4.912705
-111.638499,38.933533,3377.258698,312.612116,243.75,3.23,-1.46090524,9.929336
-111.274679,41.046726,14087.15087,3177.601084,588.32,10.49,-9.322875499,21.110902
-113.317896,40.44342,3327.992824,17541.18192,492.1,6.12,-3.337917839,58.896491
-109.560663,39.902033,4275.94219,2224.913519,295.18,2.58,1.180403288,7.058491
-111.715368,40.293567,8370.206036,539758.875,6291.63,66.3,-68.3050288,129.146512
-111.132494,40.311523,1232.252473,3278.69036,197.7,1.24,-3.153466308,5.979177
-113.845937,37.217507,2082.140101,26103.87078,1060.47,18.45,-9.310414339,88.287575
-111.958028,41.27314,19372.41509,181788.1536,2479.07,69.87,-12.65912938,85.220267
-73.255531,44.166405,33.75185635,1939.21539,505,12.73,-4.499306395,2.241524
-73.051412,43.258795,165.4031156,3982.8545,558.1,7.67,-2.494123672,3.586554
-72.204175,44.264989,20.00466776,916.15972,497.74,9.63,-2.262377098,3.502366
-73.208331,44.481703,15.79130187,107830.3748,1719.17,97.28,-12.62069705,9.143294
-71.698774,44.848067,570.5717016,36.36559,100.17,0,0.086677844,0.280885
-72.955791,44.705144,1241.529755,7403.55124,503.57,6.94,-2.322155385,3.335057
-73.285325,44.891054,1242.830452,186.19,100.59,1.57,-0.77296496,0.769352
-72.721867,44.481364,1423.506685,443.49132,348.71,6.55,-1.725290257,2.236508
-72.196215,43.93263,507.3137023,523.1955,503.05,6.88,-2.694046882,1.862077
-72.166177,44.758176,781.4990978,1105.36243,402.68,3.67,0.790677383,1.722723
-72.985425,43.530428,538.554697,13263.43907,1015.71,15.41,-6.404660802,6.533905
-72.860843,44.11101,32.42735601,13003.38888,973.97,17.1,-6.542079788,4.631559
-72.906439,43.027509,994.4967091,3632.91969,820.54,17.32,-3.86062701,4.036076
-72.552156,43.814604,212.0838832,2156.70621,815.53,10.47,-5.121477618,3.342449
-75.784302,37.743387,9587.436408,926.51095,410.88,208,-0.309623417,6.849336
-78.638252,38.174262,0,35198.80067,1138.38,199.52,-9.659824066,4.894792
-79.762606,37.823964,3834.667719,1479.37245,304.85,29.26,-0.924339177,1.336482
-77.880022,37.276961,2488.339454,72.76958,98.53,43,-0.444948777,0.919184
-79.034697,37.564017,9295.27508,2515.05348,415.13,149.49,0.340694342,1.776636
-78.740791,37.317927,2174.880829,177.46487,153.66,58.48,-0.541022452,1.890794
-77.108648,38.893564,0,916224.873,2773.88,497.73,-36.78091847,65.053435
-79.351417,38.19768,14923.38929,1795.42208,631.35,53.97,-4.557686032,4.282579
-79.542117,37.161546,11123.29197,3016.67666,802.98,77.39,-7.222031445,12.337205
-81.022145,37.155896,1339.340631,35.58129,92.55,6.25,-0.15419198,0.41711
-79.844439,37.369109,6424.689738,1576.05462,407.99,28.11,-4.147892035,5.82173
-77.882749,36.64184,2467.938253,133.55247,201.05,213.37,3.578500377,0.712485
-82.026706,37.350442,7617.111145,254.58339,246.32,15.77,2.903338706,0.219158
-78.619755,37.506435,3500.149028,138.15003,187.84,141.28,0.934091707,0.978995
-79.25214,37.342152,16505.63978,6308.11422,621.14,175.46,-1.371599866,3.560276
-77.212675,37.976402,6835.964965,470.85427,355.09,196.63,-0.509165915,2.126944
-80.796898,36.75992,5920.522151,429.57872,296.92,4.64,-0.327975257,1.256866
-77.191721,37.384721,1948.283051,133.69713,152.49,138.24,0.03640543,5.013471
-78.61778,37.099209,3089.608107,75.4716,150.7,87.67,0.60594959,0.218874
-77.533491,37.454773,0,124127.155,3683.63,1745.35,-19.74367178,57.704724
-77.979545,39.171435,1768.196193,237.79439,147.86,16.16,-1.299493762,4.049112
-77.826859,38.449842,3064.651128,2515.48073,398.58,118.08,-0.319087725,4.170218
-78.208455,37.540666,1117.514325,78.56856,100.48,61.58,0.024691447,0.344453
-82.296589,37.057668,2719.573447,198.93178,198.66,2.5,2.343565234,0.120496
-77.697298,37.029512,7595.467608,1614.43548,297.59,190.73,0.381935515,4.047933
-77.015885,38.000728,1942.826082,218.73455,164.33,117.8,0.295860001,0.900041
-77.370777,38.942594,0,1533391.94,12800.26,2341.38,-139.3451784,406.560819
-77.729351,38.790369,9826.225536,3450.65689,848.63,119.84,-9.285545419,17.257098
-80.472733,36.872953,2327.549167,135.39098,148.64,4.47,-1.179437687,0.872596
-78.330784,37.921481,2898.001327,1438.83968,215.48,61.36,-2.118247379,0.835983
-80.020738,37.06184,9509.941836,1134.96238,455.46,69.62,-1.111763281,3.769793
-78.382122,39.170945,18799.14337,9564.41608,701.81,51.37,-5.513151161,13.57364
-80.618132,37.353263,2515.230519,209.87502,200.73,7.5,-1.298862938,1.058277
-76.61167,37.481416,9781.51952,2793.70144,407.18,67.22,-3.128762112,5.342843
-77.795762,37.674798,3176.614424,758.0919,258.22,107.24,-2.471538134,2.909373
-80.977373,36.604623,4413.294376,199.03115,196.3,24.01,0.347879944,2.265116
-78.528373,38.283433,3561.754185,454.93745,152.3,17.85,-0.26101581,0.630372
-77.556656,36.609003,1625.315646,60.31089,101.49,115.2,0.984313149,0.513448
